Venta_ID,Fecha_facturacion,Año,Mes,MesNombre,Total_ventas,Ganancia,Margen,Unidades_vendidas,Precio_unitario,Minorista_ID,Ciudad_ID,Cat_Producto_ID,Metodo_venta_ID,Minorista,Minorista_Codigo,Ciudad_ID_minorista,Ciudad,Estado_ID,Region_ID,Estado,Region,Metodo_venta,Cat_Producto
7097,2021-09-11,2021,9,2021-09,2146.0,1073.0,0.5,74,29.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7098,2021-09-11,2021,9,2021-09,1127.0,529.6899999999999,0.47,49,23.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7099,2021-09-11,2021,9,2021-09,984.0,462.47999999999996,0.47,41,24.0,101,45,4,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Athletic Footwear
7100,2021-09-11,2021,9,2021-09,1386.0,554.4,0.4,42,33.0,101,45,5,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Apparel
7101,2021-09-11,2021,9,2021-09,2448.0,1272.96,0.52,68,36.0,101,45,6,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Apparel
7102,2021-10-10,2021,10,2021-10,4756.0,2520.6800000000003,0.53,116,41.0,101,45,1,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Street Footwear
7103,2021-10-10,2021,10,2021-10,2080.0,1144.0,0.55,65,32.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7104,2021-10-10,2021,10,2021-10,1216.0,571.52,0.47,38,32.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7105,2021-10-10,2021,10,2021-10,1452.0,667.92,0.45999999999999996,44,33.0,101,45,4,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Athletic Footwear
7106,2021-10-10,2021,10,2021-10,1558.0,685.52,0.44,38,41.0,101,45,5,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Apparel
7107,2021-10-10,2021,10,2021-10,3984.0,2111.52,0.53,83,48.0,101,45,6,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Apparel
7108,2021-11-10,2021,11,2021-11,5043.0,2571.93,0.51,123,41.0,101,45,1,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Street Footwear
7109,2021-11-10,2021,11,2021-11,3234.0,1778.7,0.55,98,33.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7110,2021-11-10,2021,11,2021-11,2592.0,1244.1599999999999,0.48,81,32.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7111,2021-11-10,2021,11,2021-11,2822.0,1411.0,0.5,83,34.0,101,45,4,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Athletic Footwear
7112,2021-11-10,2021,11,2021-11,4125.0,1650.0,0.4,75,55.0,101,45,5,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Apparel
7113,2021-11-10,2021,11,2021-11,5551.0,2997.5400000000004,0.54,91,61.0,101,45,6,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Apparel
7114,2021-12-09,2021,12,2021-12,8700.0,4437.0,0.51,150,58.0,101,45,1,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Street Footwear
7115,2021-12-09,2021,12,2021-12,5292.0,2910.6000000000004,0.55,108,49.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7116,2021-12-09,2021,12,2021-12,5145.0,2366.7,0.45999999999999996,105,49.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7117,2021-12-09,2021,12,2021-12,3915.0,1957.5,0.5,87,45.0,101,45,4,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Athletic Footwear
7118,2021-12-09,2021,12,2021-12,4536.0,1950.48,0.43,84,54.0,101,45,5,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Apparel
7119,2021-12-09,2021,12,2021-12,7440.0,3720.0,0.5,120,62.0,101,45,6,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Apparel
7120,2021-01-17,2021,1,2021-01,4000.0,2080.0,0.52,125,32.0,101,45,1,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Street Footwear
7121,2021-01-17,2021,1,2021-01,2400.0,1320.0,0.55,75,32.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7122,2021-01-17,2021,1,2021-01,2175.0,1196.25,0.55,87,25.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7123,2021-01-17,2021,1,2021-01,1305.0,704.7,0.54,45,29.0,101,45,4,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Athletic Footwear
7124,2021-01-17,2021,1,2021-01,2214.0,1129.14,0.51,54,41.0,101,45,5,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Apparel
7125,2021-01-17,2021,1,2021-01,2550.0,1275.0,0.5,75,34.0,101,45,6,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Apparel
7126,2021-02-17,2021,2,2021-02,4917.0,2655.1800000000003,0.54,149,33.0,101,45,1,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Street Footwear
7127,2021-02-17,2021,2,2021-02,1900.0,1045.0,0.55,50,38.0,101,45,2,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Men's Athletic Footwear
7128,2021-02-17,2021,2,2021-02,2025.0,1032.75,0.51,75,27.0,101,45,3,3,West Gear,1185732,45,"Indianapolis, Estados Unidos",14,4,Indiana,Midwest,Online,Women's Street Footwear
7129,2021-02-17,2021,2,2021-02,1666.0,882.98,0.53,49,34.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7130,2021-02-17,2021,2,2021-02,3120.0,1653.6000000000001,0.53,65,48.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7131,2021-02-17,2021,2,2021-02,2520.0,1360.8000000000002,0.54,105,24.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7132,2021-03-16,2021,3,2021-03,4620.0,2356.2,0.51,165,28.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7133,2021-03-16,2021,3,2021-03,1863.0,1006.0200000000001,0.54,69,27.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7134,2021-03-16,2021,3,2021-03,1729.0,933.6600000000001,0.54,91,19.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7135,2021-03-16,2021,3,2021-03,1127.0,597.3100000000001,0.53,49,23.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7136,2021-03-16,2021,3,2021-03,2183.0,1091.5,0.5,59,37.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7137,2021-03-16,2021,3,2021-03,2349.0,1268.46,0.54,81,29.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7138,2021-04-17,2021,4,2021-04,3861.0,1969.1100000000001,0.51,143,27.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7139,2021-04-17,2021,4,2021-04,2100.0,1155.0,0.55,75,28.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7140,2021-04-17,2021,4,2021-04,1292.0,697.6800000000001,0.54,68,19.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7141,2021-04-17,2021,4,2021-04,1175.0,611.0,0.52,47,25.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7142,2021-04-17,2021,4,2021-04,3360.0,1848.0000000000002,0.55,56,60.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7143,2021-04-17,2021,4,2021-04,4418.0,2253.18,0.51,94,47.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7144,2021-05-18,2021,5,2021-05,10382.0,5398.64,0.52,179,58.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7145,2021-05-18,2021,5,2021-05,3219.0,1641.69,0.51,87,37.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7146,2021-05-18,2021,5,2021-05,2464.0,1355.2,0.55,77,32.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7147,2021-05-18,2021,5,2021-05,1650.0,907.5000000000001,0.55,50,33.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7148,2021-05-18,2021,5,2021-05,2856.0,1542.24,0.54,68,42.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7149,2021-05-18,2021,5,2021-05,4940.0,2717.0,0.55,95,52.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7150,2021-06-17,2021,6,2021-06,6450.0,3354.0,0.52,150,43.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7151,2021-06-17,2021,6,2021-06,4403.0,2201.5,0.5,119,37.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7152,2021-06-17,2021,6,2021-06,2673.0,1443.42,0.54,81,33.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7153,2021-06-17,2021,6,2021-06,2277.0,1184.04,0.52,69,33.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7154,2021-06-17,2021,6,2021-06,3034.0,1668.7,0.55,74,41.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7155,2021-06-17,2021,6,2021-06,6785.0,3528.2000000000003,0.52,115,59.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7156,2021-07-16,2021,7,2021-07,10010.0,5205.2,0.52,182,55.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7157,2021-07-16,2021,7,2021-07,5800.0,3074.0,0.53,116,50.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7158,2021-07-16,2021,7,2021-07,4802.0,2545.06,0.53,98,49.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7159,2021-07-16,2021,7,2021-07,3696.0,1884.96,0.51,77,48.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7160,2021-07-16,2021,7,2021-07,4698.0,2536.92,0.54,87,54.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7161,2021-07-16,2021,7,2021-07,8379.0,4524.66,0.54,133,63.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7162,2021-08-17,2021,8,2021-08,6026.0,3133.52,0.52,131,46.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7163,2021-08-17,2021,8,2021-08,3780.0,2079.0,0.55,90,42.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7164,2021-08-17,2021,8,2021-08,3306.0,1719.1200000000001,0.52,87,38.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7165,2021-08-17,2021,8,2021-08,2592.0,1321.92,0.51,72,36.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7166,2021-08-17,2021,8,2021-08,3332.0,1799.2800000000002,0.54,68,49.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7167,2021-08-17,2021,8,2021-08,6210.0,3353.4,0.54,115,54.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7168,2021-09-18,2021,9,2021-09,5236.0,2670.36,0.51,154,34.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7169,2021-09-18,2021,9,2021-09,2639.0,1398.67,0.53,91,29.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7170,2021-09-18,2021,9,2021-09,1632.0,881.2800000000001,0.54,68,24.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7171,2021-09-18,2021,9,2021-09,1357.0,678.5,0.5,59,23.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7172,2021-09-18,2021,9,2021-09,1952.0,1015.0400000000001,0.52,61,32.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7173,2021-09-18,2021,9,2021-09,2700.0,1377.0,0.51,75,36.0,102,46,6,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7174,2021-10-17,2021,10,2021-10,4715.0,2546.1000000000004,0.54,115,41.0,102,46,1,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7175,2021-10-17,2021,10,2021-10,2560.0,1331.2,0.52,80,32.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7176,2021-10-17,2021,10,2021-10,1452.0,769.5600000000001,0.53,44,33.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7177,2021-10-17,2021,10,2021-10,1504.0,797.12,0.53,47,32.0,102,46,4,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7178,2021-10-17,2021,10,2021-10,2173.0,1195.15,0.55,53,41.0,102,46,5,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7179,2021-10-17,2021,10,2021-10,3948.0,1974.0,0.5,84,47.0,103,46,6,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7180,2021-11-17,2021,11,2021-11,5148.0,2676.96,0.52,117,44.0,103,46,1,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7181,2021-11-17,2021,11,2021-11,3135.0,1661.5500000000002,0.53,95,33.0,103,46,2,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7182,2021-11-17,2021,11,2021-11,2464.0,1232.0,0.5,77,32.0,103,46,3,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7183,2021-11-17,2021,11,2021-11,3458.0,1901.9,0.55,91,38.0,103,46,4,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7184,2021-11-17,2021,11,2021-11,4836.0,2563.08,0.53,78,62.0,103,46,5,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7185,2021-11-17,2021,11,2021-11,6400.0,3264.0,0.51,100,64.0,103,46,6,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7186,2021-12-16,2021,12,2021-12,10560.0,5491.2,0.52,176,60.0,103,46,1,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7187,2021-12-16,2021,12,2021-12,7020.0,3650.4,0.52,135,52.0,103,46,2,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7188,2021-12-16,2021,12,2021-12,5600.0,2968.0,0.53,112,50.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7189,2021-12-16,2021,12,2021-12,5406.0,2757.06,0.51,102,53.0,103,46,4,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7190,2021-12-16,2021,12,2021-12,5795.0,2897.5,0.5,95,61.0,103,46,5,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7191,2021-12-16,2021,12,2021-12,8296.0,4562.8,0.55,122,68.0,103,46,6,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7192,2021-01-24,2021,1,2021-01,3498.0,1749.0,0.5,106,33.0,103,46,1,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7193,2021-01-24,2021,1,2021-01,2312.0,1086.6399999999999,0.47,68,34.0,103,46,2,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7194,2021-01-24,2021,1,2021-01,1512.0,695.52,0.45999999999999996,63,24.0,103,46,3,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7195,2021-01-24,2021,1,2021-01,560.0,280.0,0.5,20,28.0,103,46,4,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Athletic Footwear
7196,2021-01-24,2021,1,2021-01,1386.0,595.98,0.43,33,42.0,103,46,5,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Apparel
7197,2021-01-24,2021,1,2021-01,1947.0,778.8000000000001,0.4,59,33.0,103,46,6,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Apparel
7198,2021-02-22,2021,2,2021-02,4416.0,2340.48,0.53,138,32.0,103,46,1,3,Foot Locker,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Street Footwear
7199,2021-02-22,2021,2,2021-02,1292.0,594.3199999999999,0.45999999999999996,38,34.0,102,46,2,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Men's Athletic Footwear
7200,2021-02-22,2021,2,2021-02,1104.0,518.88,0.47,46,24.0,102,46,3,3,West Gear,1185732,46,"Charleston, Estados Unidos",48,1,West Virginia,Northeast,Online,Women's Street Footwear
7201,2021-02-22,2021,2,2021-02,392.0,196.0,0.5,14,28.0,104,47,4,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Athletic Footwear
7202,2021-02-22,2021,2,2021-02,1271.0,571.9499999999999,0.44999999999999996,31,41.0,104,47,5,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Apparel
7203,2021-02-22,2021,2,2021-02,2142.0,921.06,0.43,63,34.0,104,47,6,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Apparel
7204,2021-03-20,2021,3,2021-03,4000.0,2120.0,0.53,125,32.0,104,47,1,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Street Footwear
7205,2021-03-20,2021,3,2021-03,1326.0,623.2199999999999,0.47,39,34.0,104,47,2,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Athletic Footwear
7206,2021-03-20,2021,3,2021-03,1272.0,623.28,0.49,53,24.0,104,47,3,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Street Footwear
7207,2021-03-20,2021,3,2021-03,203.0,93.38,0.45999999999999996,7,29.0,104,47,4,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Athletic Footwear
7208,2021-03-20,2021,3,2021-03,946.0,406.78,0.43,22,43.0,104,47,5,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Apparel
7209,2021-03-20,2021,3,2021-03,1617.0,727.65,0.44999999999999996,49,33.0,104,47,6,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Apparel
7210,2021-04-21,2021,4,2021-04,4224.0,2154.2400000000002,0.51,128,33.0,104,47,1,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Street Footwear
7211,2021-04-21,2021,4,2021-04,992.0,466.23999999999995,0.47,31,32.0,104,47,2,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Athletic Footwear
7212,2021-04-21,2021,4,2021-04,792.0,388.08,0.49,33,24.0,104,47,3,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Street Footwear
7213,2021-04-21,2021,4,2021-04,351.0,164.97,0.47,13,27.0,104,47,4,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Athletic Footwear
7214,2021-04-21,2021,4,2021-04,615.0,276.75,0.44999999999999996,15,41.0,104,47,5,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Apparel
7215,2021-04-21,2021,4,2021-04,1664.0,732.16,0.44,52,32.0,104,47,6,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Apparel
7216,2021-05-20,2021,5,2021-05,5782.0,3006.6400000000003,0.52,118,49.0,104,47,1,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Street Footwear
7217,2021-05-20,2021,5,2021-05,1974.0,908.04,0.45999999999999996,47,42.0,104,47,2,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Athletic Footwear
7218,2021-05-20,2021,5,2021-05,1368.0,656.64,0.48,38,36.0,104,47,3,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Street Footwear
7219,2021-05-20,2021,5,2021-05,1110.0,532.8,0.48,30,37.0,104,47,4,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Athletic Footwear
7220,2021-05-20,2021,5,2021-05,1764.0,740.88,0.42,36,49.0,104,47,5,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Apparel
7221,2021-05-20,2021,5,2021-05,3276.0,1343.1599999999999,0.41,63,52.0,104,47,6,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Apparel
7222,2021-06-22,2021,6,2021-06,5875.0,2937.5,0.5,125,47.0,104,47,1,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Street Footwear
7223,2021-06-22,2021,6,2021-06,3075.0,1445.25,0.47,75,41.0,104,47,2,3,West Gear,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Athletic Footwear
7224,2021-06-22,2021,6,2021-06,1739.0,869.5,0.5,47,37.0,105,47,3,3,Foot Locker,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Street Footwear
7225,2021-06-22,2021,6,2021-06,1628.0,814.0,0.5,44,37.0,105,47,4,3,Foot Locker,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Athletic Footwear
7226,2021-06-22,2021,6,2021-06,2058.0,905.52,0.44,42,49.0,105,47,5,3,Foot Locker,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Apparel
7227,2021-06-22,2021,6,2021-06,4452.0,2003.3999999999999,0.44999999999999996,84,53.0,105,47,6,3,Foot Locker,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Apparel
7228,2021-07-20,2021,7,2021-07,6419.0,3337.88,0.52,131,49.0,105,47,1,3,Foot Locker,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Street Footwear
7229,2021-07-20,2021,7,2021-07,3024.0,1451.52,0.48,72,42.0,106,47,2,3,Sports Direct,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Men's Athletic Footwear
7230,2021-07-20,2021,7,2021-07,2220.0,1087.8,0.49,60,37.0,106,47,3,3,Sports Direct,1185732,47,"Baltimore, Estados Unidos",20,1,Maryland,Northeast,Online,Women's Street Footwear
